,postcode,Postal_Town,population,active,cases,rate,data_date
831,3166,OAKLEIGH,23759.0,1,25,4.2,30/09/2020
832,3167,OAKLEIGH SOUTH,9259.0,0,21,0.0,30/09/2020
833,3167,OAKLEIGH SOUTH,9259.0,0,21,0.0,30/09/2020
834,3167,OAKLEIGH SOUTH,9259.0,0,21,0.0,30/09/2020
835,3168,CLAYTON,20200.0,0,37,0.0,30/09/2020
836,3168,CLAYTON,20200.0,0,37,0.0,30/09/2020
837,3169,CLARINDA,20122.0,1,49,5.0,30/09/2020
838,3169,CLAYTON SOUTH,20122.0,1,49,5.0,30/09/2020
839,3169,CLAYTON SOUTH,20122.0,1,49,5.0,30/09/2020
840,3169,CLAYTON SOUTH,20122.0,1,49,5.0,30/09/2020
841,3169,CLAYTON SOUTH,20122.0,1,49,5.0,30/09/2020
842,3169,CLARINDA,20122.0,1,49,5.0,30/09/2020
843,3170,MULGRAVE,19370.0,3,44,15.5,30/09/2020
844,3170,WAVERLEY GARDENS,19370.0,3,44,15.5,30/09/2020
845,3170,MULGRAVE,19370.0,3,44,15.5,30/09/2020
846,3170,MULGRAVE,19370.0,3,44,15.5,30/09/2020
847,3170,MULGRAVE,19370.0,3,44,15.5,30/09/2020
848,3170,MULGRAVE,19370.0,3,44,15.5,30/09/2020
849,3171,SPRINGVALE,21713.0,5,37,23.0,30/09/2020
850,3171,Springvale,21713.0,5,37,23.0,30/09/2020
851,3171,Springvale,21713.0,5,37,23.0,30/09/2020
852,3171,SPRINGVALE,21713.0,5,37,23.0,30/09/2020
853,3171,SPRINGVALE,21713.0,5,37,23.0,30/09/2020
854,3171,SPRINGVALE,21713.0,5,37,23.0,30/09/2020
855,3172,DINGLEY VILLAGE,23091.0,0,30,0.0,30/09/2020
856,3172,DINGLEY VILLAGE,23091.0,0,30,0.0,30/09/2020
857,3172,Springvale South,23091.0,0,30,0.0,30/09/2020
858,3172,SPRINGVALE SOUTH,23091.0,0,30,0.0,30/09/2020
859,3172,Springvale South,23091.0,0,30,0.0,30/09/2020
860,3172,DINGLEY,23091.0,0,30,0.0,30/09/2020
861,3172,SPRINGVALE SOUTH,23091.0,0,30,0.0,30/09/2020
862,3173,Keysborough,25785.0,1,65,3.9,30/09/2020
863,3173,KEYSBOROUGH,25785.0,1,65,3.9,30/09/2020
864,3173,KEYSBOROUGH,25785.0,1,65,3.9,30/09/2020
865,3173,KEYSBOROUGH,25785.0,1,65,3.9,30/09/2020
866,3173,KEYSBOROUGH,25785.0,1,65,3.9,30/09/2020
867,3173,KEYSBOROUGH,25785.0,1,65,3.9,30/09/2020
868,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
869,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
870,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
871,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
872,3174,NOBLE PARK NORTH,38465.0,1,98,2.6,30/09/2020
873,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
874,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
875,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
876,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
877,3174,NOBLE PARK,38465.0,1,98,2.6,30/09/2020
878,3174,NOBLE PARK NORTH,38465.0,1,98,2.6,30/09/2020
879,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
880,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
881,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
882,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
883,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
884,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
885,3175,DANDENONG NORTH,53297.0,3,308,5.6,30/09/2020
886,3175,Dandenong North,53297.0,3,308,5.6,30/09/2020
887,3175,DANDENONG NORTH,53297.0,3,308,5.6,30/09/2020
888,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
889,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
890,3175,DANDENONG NORTH,53297.0,3,308,5.6,30/09/2020
891,3175,DANDENONG,53297.0,3,308,5.6,30/09/2020
892,3175,DANDENONG NORTH,53297.0,3,308,5.6,30/09/2020
893,3175,BANGHOLME,53297.0,3,308,5.6,30/09/2020
894,3177,DOVETON,11305.0,3,53,26.5,30/09/2020
895,3177,DOVETON,11305.0,3,53,26.5,30/09/2020
896,3178,ROWVILLE,33669.0,0,45,0.0,30/09/2020
897,3178,ROWVILLE,33669.0,0,45,0.0,30/09/2020
898,3178,ROWVILLE,33669.0,0,45,0.0,30/09/2020
899,3178,ROWVILLE,33669.0,0,45,0.0,30/09/2020
900,3178,ROWVILLE,33669.0,0,45,0.0,30/09/2020
901,3178,ROWVILLE,33669.0,0,45,0.0,30/09/2020
902,3179,SCORESBY,6019.0,0,10,0.0,30/09/2020
903,3179,SCORESBY,6019.0,0,10,0.0,30/09/2020
904,3179,SCORESBY,6019.0,0,10,0.0,30/09/2020
905,3180,KNOXFIELD,7462.0,0,8,0.0,30/09/2020
906,3180,KNOXFIELD,7462.0,0,8,0.0,30/09/2020
907,3181,WINDSOR,20267.0,0,97,0.0,30/09/2020
908,3181,Windsor,20267.0,0,97,0.0,30/09/2020
909,3181,WINDSOR,20267.0,0,97,0.0,30/09/2020
910,3181,PRAHRAN EAST,20267.0,0,97,0.0,30/09/2020
911,3182,ST KILDA,23394.0,1,76,4.3,30/09/2020
912,3182,ST KILDA,23394.0,1,76,4.3,30/09/2020
913,3182,ST KILDA,23394.0,1,76,4.3,30/09/2020
914,3182,ST KILDA,23394.0,1,76,4.3,30/09/2020
915,3182,ST KILDA,23394.0,1,76,4.3,30/09/2020
916,3183,ST KILDA EAST,18491.0,0,45,0.0,30/09/2020
917,3183,ST KILDA EAST,18491.0,0,45,0.0,30/09/2020
918,3183,ST KILDA EAST,18491.0,0,45,0.0,30/09/2020
919,3183,ST KILDA EAST,18491.0,0,45,0.0,30/09/2020
920,3184,ELWOOD,15547.0,0,19,0.0,30/09/2020
921,3184,ELWOOD,15547.0,0,19,0.0,30/09/2020
922,3184,ELWOOD,15547.0,0,19,0.0,30/09/2020
923,3184,ELWOOD,15547.0,0,19,0.0,30/09/2020
924,3185,ELSTERNWICK,12932.0,1,33,7.7,30/09/2020
925,3185,ELSTERNWICK,12932.0,1,33,7.7,30/09/2020
926,3185,ELSTERNWICK,12932.0,1,33,7.7,30/09/2020
927,3185,ELSTERNWICK,12932.0,1,33,7.7,30/09/2020
928,3185,ELSTERNWICK,12932.0,1,33,7.7,30/09/2020
929,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
930,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
931,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
932,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
933,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
934,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
935,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
936,3186,BRIGHTON,23258.0,0,87,0.0,30/09/2020
937,3187,BRIGHTON EAST,15997.0,1,46,6.3,30/09/2020
938,3187,BRIGHTON EAST,15997.0,1,46,6.3,30/09/2020
939,3187,BRIGHTON EAST,15997.0,1,46,6.3,30/09/2020
940,3187,BRIGHTON EAST,15997.0,1,46,6.3,30/09/2020
941,3188,Hampton,18082.0,0,13,0.0,30/09/2020
942,3188,HAMPTON,18082.0,0,13,0.0,30/09/2020
943,3189,MOORABBIN,5894.0,0,5,0.0,30/09/2020
944,3189,MOORABBIN,5894.0,0,5,0.0,30/09/2020
945,3189,MOORABBIN,5894.0,0,5,0.0,30/09/2020
946,3189,Moorabbin,5894.0,0,5,0.0,30/09/2020
947,3189,MOORABBIN,5894.0,0,5,0.0,30/09/2020
948,3189,Moorabbin East,5894.0,0,5,0.0,30/09/2020
949,3189,MOORABBIN,5894.0,0,5,0.0,30/09/2020
950,3189,MOORABBIN,5894.0,0,5,0.0,30/09/2020
951,3190,HIGHETT,10457.0,0,73,0.0,30/09/2020
952,3191,SANDRINGHAM,10242.0,0,10,0.0,30/09/2020
953,3191,SANDRINGHAM,10242.0,0,10,0.0,30/09/2020
954,3191,SANDRINGHAM,10242.0,0,10,0.0,30/09/2020
955,3191,SANDRINGHAM,10242.0,0,10,0.0,30/09/2020
956,3192,CHELTENHAM,22292.0,1,61,4.5,30/09/2020
957,3192,CHELTENHAM,22292.0,1,61,4.5,30/09/2020
958,3192,CHELTENHAM,22292.0,1,61,4.5,30/09/2020
959,3192,CHELTENHAM,22292.0,1,61,4.5,30/09/2020
960,3192,CHELTENHAM,22292.0,1,61,4.5,30/09/2020
961,3193,BLACK ROCK,19505.0,0,17,0.0,30/09/2020
962,3193,Cromer,19505.0,0,17,0.0,30/09/2020
963,3193,BEAUMARIS,19505.0,0,17,0.0,30/09/2020
964,3193,Beaumaris,19505.0,0,17,0.0,30/09/2020
965,3193,BLACK ROCK,19505.0,0,17,0.0,30/09/2020
966,3193,BEAUMARIS,19505.0,0,17,0.0,30/09/2020
967,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
968,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
969,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
970,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
971,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
972,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
973,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
974,3194,MENTONE,12965.0,0,14,0.0,30/09/2020
975,3195,Mordialloc,35867.0,0,54,0.0,30/09/2020
976,3195,PARKDALE,35867.0,0,54,0.0,30/09/2020
977,3195,Aspendale,35867.0,0,54,0.0,30/09/2020
978,3195,Parkdale,35867.0,0,54,0.0,30/09/2020
979,3195,ASPENDALE,35867.0,0,54,0.0,30/09/2020
980,3195,ASPENDALE GARDENS,35867.0,0,54,0.0,30/09/2020
981,3195,MORDIALLOC,35867.0,0,54,0.0,30/09/2020
982,3195,MORDIALLOC,35867.0,0,54,0.0,30/09/2020
983,3195,MORDIALLOC,35867.0,0,54,0.0,30/09/2020
984,3195,PARKDALE EAST,35867.0,0,54,0.0,30/09/2020
985,3195,ASPENDALE,35867.0,0,54,0.0,30/09/2020
986,3196,CHELSEA HEIGHTS,25329.0,1,86,3.9,30/09/2020
987,3196,CHELSEA,25329.0,1,86,3.9,30/09/2020
988,3196,EDITHVALE,25329.0,1,86,3.9,30/09/2020
989,3196,BONBEACH,25329.0,1,86,3.9,30/09/2020
990,3196,CHELSEA,25329.0,1,86,3.9,30/09/2020
991,3197,PATTERSON LAKES,11547.0,0,13,0.0,30/09/2020
992,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
993,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
994,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
995,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
996,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
997,3198,Belvedere Park PO Seaford,16462.0,0,20,0.0,30/09/2020
998,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
999,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
1000,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
1001,3198,SEAFORD,16462.0,0,20,0.0,30/09/2020
1002,3199,FRANKSTON EAST LPO,54299.0,5,96,9.2,30/09/2020
1003,3199,KARINGAL CENTRE,54299.0,5,96,9.2,30/09/2020
1004,3199,FRANKSTON,54299.0,5,96,9.2,30/09/2020
1005,3199,FRANKSTON,54299.0,5,96,9.2,30/09/2020
1006,3199,KARINGAL,54299.0,5,96,9.2,30/09/2020
1007,3199,FRANKSTON SOUTH,54299.0,5,96,9.2,30/09/2020
1008,3199,"Karingal Centre P.O.,FRANKSTON",54299.0,5,96,9.2,30/09/2020
1009,3199,KARINGAL,54299.0,5,96,9.2,30/09/2020
1010,3199,KARINGAL CENTRE,54299.0,5,96,9.2,30/09/2020
1011,3199,FRANKSTON,54299.0,5,96,9.2,30/09/2020
1012,3199,KARINGAL CENTRE,54299.0,5,96,9.2,30/09/2020
1013,3199,FRANKSTON SOUTH,54299.0,5,96,9.2,30/09/2020
1014,3199,FRANKSTON,54299.0,5,96,9.2,30/09/2020
1015,3199,FRANKSTON,54299.0,5,96,9.2,30/09/2020
1016,3199,FRANKSTON SOUTH,54299.0,5,96,9.2,30/09/2020
1017,3199,FRANKSTON EAST,54299.0,5,96,9.2,30/09/2020
1018,3199,FRANKSTON EAST,54299.0,5,96,9.2,30/09/2020
1019,3199,FRANKSTON SOUTH,54299.0,5,96,9.2,30/09/2020
1020,3199,FRANKSTON,54299.0,5,96,9.2,30/09/2020
1021,3200,Pines Forest,5759.0,1,24,17.4,30/09/2020
1022,3200,FRANKSTON NORTH,5759.0,1,24,17.4,30/09/2020
1023,3201,Carrum Downs,20713.0,2,33,9.7,30/09/2020
1024,3201,CARRUM DOWNS,20713.0,2,33,9.7,30/09/2020
1025,3201,CARRUM DOWNS,20713.0,2,33,9.7,30/09/2020
1026,3201,CARRUM DOWNS,20713.0,2,33,9.7,30/09/2020
1027,3201,CARRUM DOWNS,20713.0,2,33,9.7,30/09/2020
1028,3204,BENTLEIGH,30642.0,0,51,0.0,30/09/2020
1029,3204,BENTLEIGH,30642.0,0,51,0.0,30/09/2020
1030,3204,ORMOND,30642.0,0,51,0.0,30/09/2020
1031,3204,ORMOND,30642.0,0,51,0.0,30/09/2020
1032,3204,MCKINNON,30642.0,0,51,0.0,30/09/2020
1033,3204,ORMOND,30642.0,0,51,0.0,30/09/2020
1034,3204,ORMOND,30642.0,0,51,0.0,30/09/2020
1035,3204,BENTLEIGH,30642.0,0,51,0.0,30/09/2020
1036,3204,BENTLEIGH,30642.0,0,51,0.0,30/09/2020
1037,3205,SOUTH MELBOURNE,10919.0,2,18,18.3,30/09/2020
1038,3205,SOUTH MELBOURNE,10919.0,2,18,18.3,30/09/2020
1039,3205,SOUTH MELBOURNE,10919.0,2,18,18.3,30/09/2020
1040,3206,ALBERT PARK,10366.0,0,31,0.0,30/09/2020
1041,3206,MIDDLE PARK,10366.0,0,31,0.0,30/09/2020
1042,3206,Albert Park,10366.0,0,31,0.0,30/09/2020
1043,3206,Albert Park,10366.0,0,31,0.0,30/09/2020
1044,3207,PORT MELBOURNE,16180.0,0,40,0.0,30/09/2020
1045,3207,PORT MELBOURNE,16180.0,0,40,0.0,30/09/2020
1046,3211,LITTLE RIVER,1319.0,0,20,0.0,30/09/2020
1047,3212,LARA LAKE,16650.0,0,17,0.0,30/09/2020
1048,3212,LARA,16650.0,0,17,0.0,30/09/2020
1049,3212,LARA,16650.0,0,17,0.0,30/09/2020
1050,3212,LARA,16650.0,0,17,0.0,30/09/2020
1051,3213,Anakie,4032.0,0,17,0.0,30/09/2020
1052,3214,CORIO,23960.0,0,52,0.0,30/09/2020
1053,3214,CORIO,23960.0,0,52,0.0,30/09/2020
1054,3214,CORIO,23960.0,0,52,0.0,30/09/2020
1055,3215,NORTH GEELONG,20615.0,0,44,0.0,30/09/2020
1056,3215,HAMLYN HEIGHTS,20615.0,0,44,0.0,30/09/2020
1057,3215,Bell Post Hill,20615.0,0,44,0.0,30/09/2020
1058,3215,GEELONG NORTH,20615.0,0,44,0.0,30/09/2020
1059,3215,NORTH GEELONG,20615.0,0,44,0.0,30/09/2020
1060,3215,NORTH GEELONG,20615.0,0,44,0.0,30/09/2020
1061,3215,GEELONG NORTH,20615.0,0,44,0.0,30/09/2020
1062,3215,GEELONG,20615.0,0,44,0.0,30/09/2020
1063,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1064,3216,GROVEDALE,56285.0,0,110,0.0,30/09/2020
1065,3216,HIGHTON,56285.0,0,110,0.0,30/09/2020
1066,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1067,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1068,3216,HIGHTON,56285.0,0,110,0.0,30/09/2020
1069,3216,HIGHTON,56285.0,0,110,0.0,30/09/2020
1070,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1071,3216,GROVEDALE,56285.0,0,110,0.0,30/09/2020
1072,3216,GROVEDALE,56285.0,0,110,0.0,30/09/2020
1073,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1074,3216,GROVEDALE,56285.0,0,110,0.0,30/09/2020
1075,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1076,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1077,3216,GROVEDALE,56285.0,0,110,0.0,30/09/2020
1078,3216,HIGHTON,56285.0,0,110,0.0,30/09/2020
1079,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1080,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1081,3216,BELMONT,56285.0,0,110,0.0,30/09/2020
1082,3216,FRESHWATER CREEK,56285.0,0,110,0.0,30/09/2020
1083,3217,MOUNT DUNEED,6607.0,0,16,0.0,30/09/2020
1084,3217,Armstrong Creek,6607.0,0,16,0.0,30/09/2020
1085,3218,GEELONG WEST,13438.0,0,13,0.0,30/09/2020
1086,3218,MANIFOLD HEIGHTS,13438.0,0,13,0.0,30/09/2020
1087,3218,HAMLYN HEIGHTS,13438.0,0,13,0.0,30/09/2020
1088,3218,Geelong West,13438.0,0,13,0.0,30/09/2020
1089,3218,GEELONG WEST,13438.0,0,13,0.0,30/09/2020
1090,3218,MANIFOLD HEIGHTS,13438.0,0,13,0.0,30/09/2020
1091,3218,HERNE HILL,13438.0,0,13,0.0,30/09/2020
1092,3219,GEELONG EAST,19719.0,0,18,0.0,30/09/2020
1093,3219,GEELONG EAST,19719.0,0,18,0.0,30/09/2020
1094,3219,WHITTINGTON,19719.0,0,18,0.0,30/09/2020
1095,3219,NEWCOMB,19719.0,0,18,0.0,30/09/2020
1096,3219,EAST GEELONG,19719.0,0,18,0.0,30/09/2020
1097,3219,NEWCOMB,19719.0,0,18,0.0,30/09/2020
1098,3219,GEELONG EAST,19719.0,0,18,0.0,30/09/2020
1099,3219,NEWCOMB,19719.0,0,18,0.0,30/09/2020
1100,3219,WHITTINGTON,19719.0,0,18,0.0,30/09/2020
1101,3220,NEWTOWN,16352.0,0,22,0.0,30/09/2020
1102,3220,NEWTOWN,16352.0,0,22,0.0,30/09/2020
1103,3220,GEELONG,16352.0,0,22,0.0,30/09/2020
1104,3220,NEWTOWN,16352.0,0,22,0.0,30/09/2020
1105,3220,GEELONG,16352.0,0,22,0.0,30/09/2020
1106,3220,GEELONG,16352.0,0,22,0.0,30/09/2020
1107,3220,NEWTOWN,16352.0,0,22,0.0,30/09/2020
1108,3220,NEWTOWN,16352.0,0,22,0.0,30/09/2020
1109,3220,GEELONG,16352.0,0,22,0.0,30/09/2020
1110,3220,NEWTOWN,16352.0,0,22,0.0,30/09/2020
1111,3220,NEWTOWN,16352.0,0,22,0.0,30/09/2020
1112,3220,GEELONG,16352.0,0,22,0.0,30/09/2020
1113,3220,GEELONG,16352.0,0,22,0.0,30/09/2020
1114,3221,CERES,754.0,0,1,0.0,30/09/2020
1115,3221,MOOLAP,754.0,0,1,0.0,30/09/2020
1116,3221,GEELONG,754.0,0,1,0.0,30/09/2020
1117,3221,LOVELY BANKS,754.0,0,1,0.0,30/09/2020
1118,3222,DRYSDALE,14962.0,0,10,0.0,30/09/2020
1119,3222,WALLINGTON,14962.0,0,10,0.0,30/09/2020
1120,3222,DRYSDALE,14962.0,0,10,0.0,30/09/2020
1121,3222,DRYSDALE,14962.0,0,10,0.0,30/09/2020
1122,3222,DRYSDALE,14962.0,0,10,0.0,30/09/2020
1123,3222,DRYSDALE,14962.0,0,10,0.0,30/09/2020
1124,3223,ST LEONARDS,7401.0,0,5,0.0,30/09/2020
1125,3223,PORTARLINGTON,7401.0,0,5,0.0,30/09/2020
1126,3224,LEOPOLD,14187.0,0,13,0.0,30/09/2020
1127,3225,QUEENSCLIFF,4058.0,0,3,0.0,30/09/2020
1128,3225,POINT LONSDALE,4058.0,0,3,0.0,30/09/2020
1129,3225,QUEENSCLIFF,4058.0,0,3,0.0,30/09/2020
1130,3226,OCEAN GROVE,14161.0,0,15,0.0,30/09/2020
1131,3226,OCEAN GROVE,14161.0,0,15,0.0,30/09/2020
1132,3226,OCEAN GROVE,14161.0,0,15,0.0,30/09/2020
1133,3227,BARWON HEADS,4821.0,0,1,0.0,30/09/2020
1134,3228,BELLBRAE,17939.0,0,7,0.0,30/09/2020
1135,3228,TORQUAY,17939.0,0,7,0.0,30/09/2020
1136,3228,Torquay,17939.0,0,7,0.0,30/09/2020
1137,3228,Torquay,17939.0,0,7,0.0,30/09/2020
1138,3228,TORQUAY,17939.0,0,7,0.0,30/09/2020
1139,3228,TORQUAY,17939.0,0,7,0.0,30/09/2020
1140,3230,ANGLESEA,2548.0,0,3,0.0,30/09/2020
1141,3231,Aireys Inlet,1257.0,0,2,0.0,30/09/2020
1142,3232,Lorne P-12 College,1111.0,0,1,0.0,30/09/2020
1143,3233,APOLLO BAY,2029.0,0,0,0.0,30/09/2020
1144,3235,DEANS MARSH,380.0,0,0,0.0,30/09/2020
1145,3236,FORREST,230.0,0,0,0.0,30/09/2020
1146,3238,LAVERS HILL,219.0,0,0,0.0,30/09/2020
1147,3239,CARLISLE RIVER,423.0,0,0,0.0,30/09/2020
1148,3240,MORIAC,2026.0,0,1,0.0,30/09/2020
1149,3241,WINCHELSEA,2565.0,0,0,0.0,30/09/2020
1150,3242,BIRREGURRA,828.0,0,0,0.0,30/09/2020
1151,3249,COLAC,3204.0,0,6,0.0,30/09/2020
1152,3249,CORAGULAC,3204.0,0,6,0.0,30/09/2020
1153,3250,COLAC,12250.0,1,121,8.2,30/09/2020
1154,3250,COLAC,12250.0,1,121,8.2,30/09/2020
1155,3250,Colac,12250.0,1,121,8.2,30/09/2020
1156,3250,COLAC,12250.0,1,121,8.2,30/09/2020
1157,3250,COLAC,12250.0,1,121,8.2,30/09/2020
1158,3250,Colac,12250.0,1,121,8.2,30/09/2020
1159,3250,COLAC,12250.0,1,121,8.2,30/09/2020
1160,3250,COLAC,12250.0,1,121,8.2,30/09/2020
1161,3250,ELIMINYT,12250.0,1,121,8.2,30/09/2020
1162,3251,BEEAC,522.0,0,7,0.0,30/09/2020
1163,3260,CAMPERDOWN,4768.0,0,1,0.0,30/09/2020
1164,3260,CAMPERDOWN,4768.0,0,1,0.0,30/09/2020
1165,3260,CAMPERDOWN,4768.0,0,1,0.0,30/09/2020
1166,3264,TERANG,2289.0,0,0,0.0,30/09/2020
1167,3264,TERANG,2289.0,0,0,0.0,30/09/2020
1168,3265,CUDGEE,2614.0,0,1,0.0,30/09/2020
1169,3265,PANMURE,2614.0,0,1,0.0,30/09/2020
1170,3265,NOORAT,2614.0,0,1,0.0,30/09/2020
1171,3266,COBDEN,3071.0,0,1,0.0,30/09/2020
1172,3266,SIMPSON,3071.0,0,1,0.0,30/09/2020
1173,3266,COBDEN,3071.0,0,1,0.0,30/09/2020
1174,3266,COBDEN,3071.0,0,1,0.0,30/09/2020
1175,3268,NULLAWARRE,2601.0,0,0,0.0,30/09/2020
1176,3268,TIMBOON,2601.0,0,0,0.0,30/09/2020
1177,3272,MORTLAKE,1533.0,0,1,0.0,30/09/2020
1178,3272,MORTLAKE,1533.0,0,1,0.0,30/09/2020
1179,3276,WOOLSTHORPE,479.0,0,0,0.0,30/09/2020
1180,3277,ALLANSFORD,1922.0,0,0,0.0,30/09/2020
1181,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1182,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1183,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1184,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1185,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1186,3280,Warrnambool,31568.0,0,13,0.0,30/09/2020
1187,3280,Warrnambool,31568.0,0,13,0.0,30/09/2020
1188,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1189,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1190,3280,DENNINGTON,31568.0,0,13,0.0,30/09/2020
1191,3280,WARRNAMBOOL WEST,31568.0,0,13,0.0,30/09/2020
1192,3280,WARRNAMBOOL EAST,31568.0,0,13,0.0,30/09/2020
1193,3280,WARRNAMBOOL,31568.0,0,13,0.0,30/09/2020
1194,3281,WOODFORD,1702.0,0,1,0.0,30/09/2020
1195,3281,GRASMERE,1702.0,0,1,0.0,30/09/2020
1196,3282,KOROIT,2363.0,0,0,0.0,30/09/2020
1197,3282,KOROIT,2363.0,0,0,0.0,30/09/2020
1198,3284,PORT FAIRY,3437.0,0,0,0.0,30/09/2020
1199,3284,PORT FAIRY,3437.0,0,0,0.0,30/09/2020
1200,3285,NARRAWONG,1210.0,0,1,0.0,30/09/2020
1201,3286,MACARTHUR,564.0,0,0,0.0,30/09/2020
1202,3287,HAWKESDALE,436.0,0,0,0.0,30/09/2020
1203,3289,PENSHURST,757.0,0,0,0.0,30/09/2020
1204,3289,PENSHURST,757.0,0,0,0.0,30/09/2020
1205,3294,DUNKELD,954.0,0,0,0.0,30/09/2020
1206,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1207,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1208,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1209,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1210,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1211,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1212,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1213,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1214,3300,HAMILTON,10087.0,0,1,0.0,30/09/2020
1215,3301,TARRINGTON,1212.0,0,0,0.0,30/09/2020
1216,3302,BRANXHOLME,371.0,0,0,0.0,30/09/2020
1217,3304,DARTMOOR,2725.0,0,1,0.0,30/09/2020
1218,3304,HEYWOOD,2725.0,0,1,0.0,30/09/2020
1219,3304,HEYWOOD,2725.0,0,1,0.0,30/09/2020
1220,3305,PORTLAND,12815.0,0,18,0.0,30/09/2020
1221,3305,PORTLAND NORTH,12815.0,0,18,0.0,30/09/2020
1222,3305,BOLWARRA,12815.0,0,18,0.0,30/09/2020
1223,3305,PORTLAND,12815.0,0,18,0.0,30/09/2020
1224,3305,PORTLAND,12815.0,0,18,0.0,30/09/2020
1225,3305,PORTLAND,12815.0,0,18,0.0,30/09/2020
1226,3305,PORTLAND,12815.0,0,18,0.0,30/09/2020
1227,3305,PORTLAND,12815.0,0,18,0.0,30/09/2020
1228,3305,PORTLAND SOUTH,12815.0,0,18,0.0,30/09/2020
1229,3305,PORTLAND,12815.0,0,18,0.0,30/09/2020
1230,3310,MERINO,272.0,0,0,0.0,30/09/2020
1231,3311,CASTERTON,1696.0,0,0,0.0,30/09/2020
1232,3311,CASTERTON,1696.0,0,0,0.0,30/09/2020
1233,3311,CASTERTON,1696.0,0,0,0.0,30/09/2020
1234,3314,CAVENDISH,525.0,0,0,0.0,30/09/2020
1235,3315,Coleraine,1629.0,0,0,0.0,30/09/2020
1236,3315,COLERAINE,1629.0,0,0,0.0,30/09/2020
1237,3318,EDENHOPE,1265.0,0,0,0.0,30/09/2020
1238,3318,EDENHOPE,1265.0,0,0,0.0,30/09/2020
1239,3319,APSLEY,345.0,0,0,0.0,30/09/2020
1240,3321,INVERLEIGH,1519.0,0,4,0.0,30/09/2020
1241,3324,LISMORE,531.0,0,0,0.0,30/09/2020
1242,3325,DERRINALLUM,480.0,0,0,0.0,30/09/2020
