,index,month_sold,lga_pid,suburb,price
639,639,02,VIC127,Cranbourne,470000.0
640,640,02,VIC129,Monbulk,829000.0
641,641,02,VIC139,Heathmont,785000.0
642,642,02,VIC161,Pakenham,680000.0
643,643,02,VIC88,Seaford,747500.0
644,644,02,VIC88,Seaford,740000.0
645,645,02,VIC88,Seaford,720000.0
646,646,02,VIC91,Keysborough,846000.0
647,647,02,VIC97,Williamstown,1045000.0
648,648,02,VIC101,Braybrook,820000.0
649,649,02,VIC101,Maribyrnong,300000.0
650,650,02,VIC104,Clayton,350000.0
651,651,02,VIC104,Chadstone,1195000.0
652,652,02,VIC104,Oakleigh,990100.0
653,653,02,VIC107,Melbourne,800000.0
654,654,02,VIC107,Melbourne,800000.0
655,655,02,VIC107,Melbourne,564000.0
656,656,02,VIC107,Melbourne,564000.0
657,657,02,VIC107,Melbourne,682000.0
658,658,02,VIC107,Melbourne,682000.0
659,659,02,VIC114,Bundoora,390000.0
660,660,02,VIC114,Epping,553500.0
661,661,02,VIC114,Mernda,363000.0
662,662,02,VIC114,Wollert,369000.0
663,663,02,VIC114,Wollert,620000.0
664,664,02,VIC114,Doreen,980000.0
665,665,02,VIC115,Richmond,700000.0
666,666,02,VIC115,Collingwood,340000.0
667,667,02,VIC115,Richmond,400000.0
668,668,02,VIC115,Richmond,3400000.0
669,669,02,VIC116,Hampton,930000.0
670,670,02,VIC125,Mornington,592500.0
671,671,02,VIC125,Mornington,975000.0
672,672,02,VIC125,Somerville,575000.0
673,673,02,VIC125,Somerville,840000.0
674,674,02,VIC125,Somerville,610000.0
675,675,02,VIC125,Dromana,276000.0
676,676,02,VIC125,Dromana,670000.0
677,677,02,VIC125,Bittern,520000.0
678,678,02,VIC125,Tyabb,512000.0
679,679,02,VIC127,Berwick,525000.0
680,680,02,VIC127,Berwick,645000.0
681,681,02,VIC127,Clyde,594900.0
682,682,02,VIC127,Hallam,415000.0
683,683,02,VIC127,Berwick,485000.0
684,684,02,VIC129,Kallista,1080000.0
685,685,02,VIC129,Upwey,565000.0
686,686,02,VIC129,Emerald,833000.0
687,687,02,VIC129,Belgrave,745000.0
688,688,02,VIC129,Montrose,980000.0
689,689,02,VIC131,Brunswick,428150.0
690,690,02,VIC131,Brunswick,480000.0
691,691,02,VIC131,Brunswick,375000.0
692,692,02,VIC132,Carlton,215000.0
693,693,02,VIC132,Kensington,999999.0
694,694,02,VIC136,Blackburn,980000.0
695,695,02,VIC139,Croydon,645000.0
696,696,02,VIC139,Warranwood,930000.0
697,697,02,VIC141,Bulleen,1250000.0
698,698,02,VIC161,Pakenham,516500.0
699,699,02,VIC161,Pakenham,590000.0
700,700,02,VIC161,Pakenham,412000.0
701,701,02,VIC161,Pakenham,630000.0
702,702,02,VIC161,Pakenham,650000.0
703,703,02,VIC165,Heidelberg,525000.0
704,704,02,VIC165,Montmorency,878000.0
705,705,02,VIC167,Balwyn,555000.0
706,706,02,VIC167,Balwyn,555000.0
707,707,02,VIC167,Hawthorn,145000.0
708,708,02,VIC167,Kew,825000.0
709,709,02,VIC168,Tullamarine,500000.0
710,710,02,VIC168,Derrimut,545000.0
711,711,02,VIC168,Sydenham,601000.0
712,712,02,VIC168,Albanvale,581000.0
713,713,02,VIC168,Albanvale,670000.0
714,714,02,VIC170,Reservoir,380000.0
715,715,02,VIC176,Truganina,424473.0
716,716,02,VIC176,Melton,641500.0
717,717,02,VIC176,Truganina,665000.0
718,718,02,VIC88,Frankston,550000.0
719,719,02,VIC88,Frankston,560000.0
720,720,02,VIC88,Frankston,770000.0
721,721,02,VIC88,Langwarrin,1014000.0
722,722,02,VIC88,Frankston,462000.0
723,723,02,VIC88,Frankston,440000.0
724,724,02,VIC88,Frankston,481000.0
725,725,02,VIC88,Frankston,340000.0
726,726,02,VIC91,Dandenong,205000.0
727,727,02,VIC91,Dandenong,573500.0
728,728,02,VIC91,Dandenong,540000.0
729,729,02,VIC91,Dandenong,515000.0
730,730,02,VIC91,Springvale,670000.0
731,731,02,VIC91,Dandenong,810000.0
732,732,02,VIC91,Keysborough,685000.0
733,733,02,VIC95,Werribee,295000.0
734,734,02,VIC95,Werribee,544900.0
735,735,02,VIC95,Werribee,550500.0
736,736,02,VIC95,Tarneit,530000.0
737,737,02,VIC96,Mickleham,523000.0
738,738,02,VIC96,Craigieburn,652000.0
739,739,02,VIC96,Sunbury,456000.0
740,740,02,VIC96,Westmeadows,525000.0
741,741,02,VIC96,Sunbury,425000.0
742,742,02,VIC97,Williamstown,2000000.0
743,743,02,VIC98,Bonbeach,452000.0
744,744,02,VIC98,Cheltenham,810000.0
745,745,02,VIC98,Cheltenham,1200000.0
746,746,02,VIC98,Highett,629000.0
747,747,02,VIC98,Mordialloc,435000.0
748,748,02,VIC98,Parkdale,1200000.0
749,749,02,VIC98,Highett,1290000.0
750,750,02,VIC101,Footscray,420000.0
751,751,02,VIC101,Footscray,725000.0
752,752,02,VIC106,Research,1515000.0
753,753,02,VIC107,Melbourne,410000.0
754,754,02,VIC107,Melbourne,410000.0
755,755,02,VIC107,Melbourne,347500.0
756,756,02,VIC107,Melbourne,347500.0
757,757,02,VIC107,Elwood,950000.0
758,758,02,VIC109,Toorak,999999.0
759,759,02,VIC114,Wollert,592000.0
760,760,02,VIC114,Wollert,475000.0
761,761,02,VIC114,Bundoora,770000.0
762,762,02,VIC114,Bundoora,2350000.0
763,763,02,VIC114,Doreen,685500.0
764,764,02,VIC114,Doreen,541000.0
765,765,02,VIC114,Doreen,430000.0
766,766,02,VIC115,Abbotsford,560000.0
767,767,02,VIC115,Collingwood,439000.0
768,768,02,VIC116,Hampton,750000.0
769,769,02,VIC121,Essendon,550000.0
770,770,02,VIC125,Hastings,495000.0
771,771,02,VIC125,Somerville,585000.0
772,772,02,VIC125,Dromana,810000.0
773,773,02,VIC125,Sorrento,1076000.0
774,774,02,VIC125,Somerville,430500.0
775,775,02,VIC125,Dromana,1010000.0
776,776,02,VIC125,Pearcedale,600000.0
777,777,02,VIC125,Mornington,490000.0
778,778,02,VIC127,Cranbourne,810000.0
779,779,02,VIC127,Cranbourne,377000.0
780,780,02,VIC127,Hallam,700000.0
781,781,02,VIC127,Doveton,450000.0
782,782,02,VIC127,Berwick,647500.0
783,783,02,VIC128,Boronia,700000.0
784,784,02,VIC129,Healesville,550000.0
785,785,02,VIC129,Kalorama,1060000.0
786,786,02,VIC129,Kalorama,585000.0
787,787,02,VIC129,Kilsyth,640000.0
788,788,02,VIC129,Mooroolbark,1120000.0
789,789,02,VIC129,Emerald,600000.0
790,790,02,VIC129,Upwey,1055000.0
791,791,02,VIC129,Mooroolbark,762000.0
792,792,02,VIC131,Brunswick,510000.0
793,793,02,VIC132,Carlton,505000.0
794,794,02,VIC136,Mitcham,326000.0
795,795,02,VIC136,Nunawading,980000.0
796,796,02,VIC139,Croydon,765000.0
797,797,02,VIC141,Templestowe,1365000.0
798,798,02,VIC161,Officer,580000.0
799,799,02,VIC161,Officer,680700.0
800,800,02,VIC161,Pakenham,464300.0
801,801,02,VIC161,Pakenham,515000.0
802,802,02,VIC161,Pakenham,530000.0
803,803,02,VIC161,Pakenham,550000.0
804,804,02,VIC165,Heidelberg,580000.0
805,805,02,VIC167,Hawthorn,158000.0
806,806,02,VIC167,Ashburton,1233000.0
807,807,02,VIC168,Cairnlea,940000.0
808,808,02,VIC168,Albion,449000.0
809,809,02,VIC170,Macleod,1275000.0
810,810,02,VIC170,Preston,335000.0
811,811,02,VIC170,Preston,408000.0
812,812,02,VIC170,Macleod,584500.0
813,813,02,VIC176,Melton,335000.0
814,814,02,VIC176,Truganina,615000.0
815,815,02,VIC176,Truganina,620000.0
816,816,02,VIC88,Langwarrin,1100000.0
817,817,02,VIC88,Frankston,650000.0
818,818,02,VIC88,Frankston,830888.0
819,819,02,VIC88,Langwarrin,356500.0
820,820,02,VIC88,Frankston,423500.0
821,821,02,VIC88,Seaford,590000.0
822,822,02,VIC89,Ormond,1420000.0
823,823,02,VIC91,Dandenong,520000.0
824,824,02,VIC95,Werribee,303303.0
825,825,02,VIC95,Werribee,380000.0
826,826,02,VIC95,Tarneit,580000.0
827,827,02,VIC95,Tarneit,591000.0
828,828,02,VIC95,Werribee,695000.0
829,829,02,VIC95,Tarneit,630000.0
830,830,02,VIC95,Werribee,415000.0
831,831,02,VIC96,Sunbury,497000.0
832,832,02,VIC96,Mickleham,635000.0
833,833,02,VIC97,Williamstown,1200000.0
834,834,02,VIC97,Altona,804000.0
835,835,02,VIC97,Williamstown,1975000.0
836,836,02,VIC98,Parkdale,1750000.0
837,837,02,VIC98,Aspendale,962000.0
838,838,02,VIC98,Aspendale,950000.0
839,839,02,VIC98,Clarinda,835000.0
840,840,02,VIC98,Mentone,460000.0
841,841,02,VIC98,Chelsea,622000.0
842,842,02,VIC101,Braybrook,615000.0
843,843,02,VIC101,Footscray,873000.0
844,844,02,VIC101,Braybrook,620000.0
845,845,02,VIC106,Greensborough,291000.0
846,846,02,VIC106,Eltham,780000.0
847,847,02,VIC106,Eltham,650000.0
848,848,02,VIC106,Eltham,835000.0
849,849,02,VIC106,Eltham,1325000.0
850,850,02,VIC107,Melbourne,600000.0
851,851,02,VIC107,Melbourne,600000.0
852,852,02,VIC107,Southbank,615000.0
853,853,02,VIC107,Southbank,480000.0
854,854,02,VIC107,Southbank,452000.0
855,855,02,VIC107,Windsor,711000.0
856,856,02,VIC107,Southbank,460000.0
857,857,02,VIC109,Armadale,650000.0
858,858,02,VIC114,Lalor,457000.0
859,859,02,VIC114,Mernda,521000.0
860,860,02,VIC114,Epping,634500.0
861,861,02,VIC114,Epping,545000.0
862,862,02,VIC114,Doreen,565000.0
863,863,02,VIC114,Wollert,525000.0
864,864,02,VIC114,Wollert,685000.0
865,865,02,VIC114,Lalor,527000.0
866,866,02,VIC115,Abbotsford,665000.0
867,867,02,VIC116,Sandringham,462000.0
868,868,02,VIC116,Brighton,3215000.0
869,869,02,VIC116,Brighton,5675000.0
870,870,02,VIC121,Niddrie,620000.0
871,871,02,VIC121,Strathmore,1100000.0
872,872,02,VIC125,Hastings,213000.0
873,873,02,VIC125,Hastings,498000.0
874,874,02,VIC125,Rosebud,752500.0
875,875,02,VIC125,Hastings,530000.0
876,876,02,VIC125,Hastings,360000.0
877,877,02,VIC125,Rosebud,605000.0
878,878,02,VIC125,Rye,740000.0
879,879,02,VIC125,Rosebud,435000.0
880,880,02,VIC125,Somerville,570000.0
881,881,02,VIC125,Somerville,1140000.0
882,882,02,VIC125,Mornington,898000.0
883,883,02,VIC125,Rosebud,590000.0
884,884,02,VIC127,Hallam,540000.0
885,885,02,VIC127,Clyde,661000.0
886,886,02,VIC127,Cranbourne,545000.0
887,887,02,VIC127,Doveton,411000.0
888,888,02,VIC128,Boronia,412500.0
889,889,02,VIC128,Rowville,955000.0
890,890,02,VIC128,Bayswater,670000.0
891,891,02,VIC128,Rowville,1302000.0
892,892,02,VIC128,Rowville,715000.0
893,893,02,VIC128,Rowville,375000.0
894,894,02,VIC129,Lilydale,738500.0
895,895,02,VIC129,Mooroolbark,997000.0
896,896,02,VIC129,Mooroolbark,835000.0
897,897,02,VIC129,Lilydale,760000.0
898,898,02,VIC129,Kilsyth,650000.0
899,899,02,VIC129,Lilydale,531000.0
900,900,02,VIC129,Healesville,578000.0
901,901,02,VIC129,Emerald,650000.0
902,902,02,VIC129,Kilsyth,720000.0
903,903,02,VIC129,Kilsyth,620000.0
904,904,02,VIC131,Glenroy,680000.0
905,905,02,VIC131,Coburg,1050500.0
906,906,02,VIC131,Coburg,775000.0
907,907,02,VIC131,Brunswick,1344000.0
908,908,02,VIC131,Fawkner,613200.0
909,909,02,VIC132,Carlton,443500.0
910,910,02,VIC136,Nunawading,445000.0
911,911,02,VIC136,Blackburn,756000.0
912,912,02,VIC139,Heathmont,661000.0
913,913,02,VIC141,Doncaster,810000.0
914,914,02,VIC161,Gembrook,460000.0
915,915,02,VIC161,Pakenham,592000.0
916,916,02,VIC161,Beaconsfield,1409000.0
917,917,02,VIC165,Heidelberg,1701000.0
918,918,02,VIC165,Ivanhoe,1690000.0
919,919,02,VIC167,Camberwell,2085000.0
920,920,02,VIC168,Sunshine,1150000.0
921,921,02,VIC168,Keilor,1152500.0
922,922,02,VIC168,Sunshine,420000.0
923,923,02,VIC170,Preston,513000.0
924,924,02,VIC170,Reservoir,700000.0
925,925,02,VIC170,Northcote,423000.0
926,926,02,VIC170,Northcote,835000.0
927,927,02,VIC170,Thornbury,1050000.0
928,928,02,VIC176,Truganina,595000.0
929,929,02,VIC176,Melton,273000.0
930,930,02,VIC88,Frankston,581000.0
931,931,02,VIC88,Frankston,526000.0
932,932,02,VIC88,Langwarrin,621000.0
933,933,02,VIC88,Frankston,618000.0
934,934,02,VIC88,Frankston,570000.0
935,935,02,VIC89,Ormond,1703000.0
936,936,02,VIC89,Elsternwick,430000.0
937,937,02,VIC89,Elsternwick,1010000.0
938,938,02,VIC91,Keysborough,670000.0
939,939,02,VIC91,Springvale,550000.0
940,940,02,VIC91,Keysborough,640000.0
941,941,02,VIC95,Werribee,595100.0
942,942,02,VIC95,Werribee,485000.0
943,943,02,VIC95,Tarneit,442500.0
944,944,02,VIC95,Tarneit,494000.0
945,945,02,VIC95,Tarneit,614000.0
946,946,02,VIC95,Tarneit,710000.0
947,947,02,VIC95,Werribee,665000.0
948,948,02,VIC96,Mickleham,685000.0
949,949,02,VIC96,Greenvale,830000.0
950,950,02,VIC96,Mickleham,625000.0
951,951,02,VIC96,Craigieburn,356000.0
952,952,02,VIC96,Craigieburn,569900.0
953,953,02,VIC96,Craigieburn,586000.0
954,954,02,VIC96,Broadmeadows,425000.0
955,955,02,VIC96,Broadmeadows,325000.0
956,956,02,VIC97,Altona,575000.0
957,957,02,VIC97,Newport,1250000.0
958,958,02,VIC98,Parkdale,528000.0
959,959,02,VIC98,Mordialloc,1078000.0
960,960,02,VIC98,Cheltenham,875000.0
961,961,02,VIC104,Clayton,875000.0
962,962,02,VIC104,Chadstone,750000.0
963,963,02,VIC106,Greensborough,1200000.0
964,964,02,VIC106,Yarrambat,1080000.0
965,965,02,VIC107,Elwood,615000.0
966,966,02,VIC107,Elwood,435000.0
967,967,02,VIC107,Southbank,505000.0
968,968,02,VIC109,Armadale,875000.0
969,969,02,VIC114,Wollert,620000.0
970,970,02,VIC114,Doreen,425000.0
971,971,02,VIC114,Mernda,620000.0
972,972,02,VIC114,Mernda,495000.0
973,973,02,VIC114,Doreen,620000.0
974,974,02,VIC114,Doreen,700000.0
975,975,02,VIC114,Wollert,1480000.0
976,976,02,VIC114,Wollert,462000.0
977,977,02,VIC115,Collingwood,530000.0
978,978,02,VIC115,Collingwood,542000.0
979,979,02,VIC115,Richmond,1219000.0
980,980,02,VIC116,Beaumaris,1200000.0
981,981,02,VIC116,Brighton,4800000.0
982,982,02,VIC116,Brighton,1120000.0
983,983,02,VIC121,Essendon,1135000.0
984,984,02,VIC125,Rye,745000.0
985,985,02,VIC125,Rosebud,865000.0
986,986,02,VIC125,Balnarring,970000.0
987,987,02,VIC127,Hallam,580000.0
988,988,02,VIC127,Doveton,385000.0
989,989,02,VIC127,Berwick,680000.0
990,990,02,VIC128,Scoresby,735000.0
991,991,02,VIC128,Wantirna,760100.0
992,992,02,VIC128,Knoxfield,848000.0
993,993,02,VIC129,Kilsyth,650000.0
994,994,02,VIC129,Mooroolbark,570000.0
995,995,02,VIC129,Selby,560000.0
996,996,02,VIC129,Lilydale,660000.0
997,997,02,VIC129,Healesville,520000.0
998,998,02,VIC129,Lilydale,841200.0
999,999,02,VIC131,Glenroy,940000.0
1000,1000,02,VIC131,Brunswick,1180000.0
1001,1001,02,VIC131,Brunswick,1325000.0
1002,1002,02,VIC132,Parkville,337000.0
1003,1003,02,VIC132,Kensington,1200000.0
1004,1004,02,VIC132,Kensington,1170000.0
1005,1005,02,VIC139,Ringwood,765000.0
1006,1006,02,VIC139,Croydon,395000.0
1007,1007,02,VIC139,Croydon,911000.0
1008,1008,02,VIC139,Croydon,785000.0
1009,1009,02,VIC139,Warranwood,628200.0
1010,1010,02,VIC141,Warrandyte,950000.0
1011,1011,02,VIC141,Doncaster,448889.0
1012,1012,02,VIC161,Pakenham,605000.0
1013,1013,02,VIC161,Pakenham,398000.0
1014,1014,02,VIC161,Bunyip,883000.0
1015,1015,02,VIC161,Beaconsfield,785000.0
1016,1016,02,VIC165,Ivanhoe,2350000.0
1017,1017,02,VIC167,Hawthorn,640000.0
1018,1018,02,VIC168,Albion,530000.0
1019,1019,02,VIC168,Sunshine,950000.0
1020,1020,02,VIC168,Sydenham,430000.0
1021,1021,02,VIC168,Albion,785000.0
1022,1022,02,VIC170,Alphington,1120000.0
1023,1023,02,VIC170,Macleod,1068000.0
1024,1024,02,VIC170,Preston,535000.0
1025,1025,02,VIC170,Reservoir,850000.0
1026,1026,02,VIC170,Preston,635000.0
1027,1027,02,VIC170,Macleod,1229950.0
1028,1028,02,VIC176,Hillside,637500.0
1029,1029,02,VIC176,Burnside,741000.0
1030,1030,02,VIC88,Frankston,568000.0
1031,1031,02,VIC88,Frankston,541000.0
1032,1032,02,VIC88,Langwarrin,517150.0
1033,1033,02,VIC88,Frankston,290000.0
1034,1034,02,VIC88,Frankston,420000.0
1035,1035,02,VIC88,Frankston,490000.0
1036,1036,02,VIC89,Ormond,1900000.0
1037,1037,02,VIC91,Springvale,600000.0
1038,1038,02,VIC91,Springvale,650000.0
1039,1039,02,VIC91,Keysborough,792000.0
1040,1040,02,VIC95,Werribee,475000.0
1041,1041,02,VIC95,Werribee,615006.0
1042,1042,02,VIC95,Werribee,650000.0
1043,1043,02,VIC96,Craigieburn,456000.0
1044,1044,02,VIC98,Mentone,831000.0
1045,1045,02,VIC98,Mordialloc,845000.0
1046,1046,02,VIC98,Cheltenham,430000.0
1047,1047,02,VIC98,Cheltenham,775000.0
1048,1048,02,VIC98,Mordialloc,693000.0
1049,1049,02,VIC98,Highett,565000.0
1050,1050,02,VIC98,Cheltenham,1301000.0
1051,1051,02,VIC98,Bonbeach,870000.0
1052,1052,02,VIC101,Braybrook,631000.0
1053,1053,02,VIC104,Chadstone,445000.0
1054,1054,02,VIC106,Greensborough,850000.0
1055,1055,02,VIC107,Southbank,435000.0
1056,1056,02,VIC107,Melbourne,495000.0
1057,1057,02,VIC107,Southbank,1370000.0
1058,1058,02,VIC107,Melbourne,495000.0
1059,1059,02,VIC114,Wollert,750000.0
1060,1060,02,VIC114,Epping,660000.0
1061,1061,02,VIC114,Wollert,455000.0
1062,1062,02,VIC114,Doreen,667000.0
1063,1063,02,VIC114,Whittlesea,635000.0
1064,1064,02,VIC115,Richmond,360000.0
1065,1065,02,VIC116,Sandringham,1650000.0
1066,1066,02,VIC125,Mornington,706500.0
1067,1067,02,VIC125,Rosebud,1350000.0
1068,1068,02,VIC125,Rye,560000.0
1069,1069,02,VIC125,Rye,520000.0
1070,1070,02,VIC125,Mornington,460000.0
1071,1071,02,VIC125,Mornington,645000.0
1072,1072,02,VIC125,Bittern,501000.0
1073,1073,02,VIC125,Mornington,1100000.0
1074,1074,02,VIC125,Mornington,890000.0
1075,1075,02,VIC125,Somerville,770000.0
1076,1076,02,VIC125,Somerville,460000.0
1077,1077,02,VIC125,Dromana,680000.0
1078,1078,02,VIC127,Berwick,820000.0
1079,1079,02,VIC127,Lyndhurst,686600.0
1080,1080,02,VIC127,Hallam,675000.0
1081,1081,02,VIC127,Doveton,375000.0
1082,1082,02,VIC127,Clyde,609000.0
1083,1083,02,VIC127,Berwick,780000.0
1084,1084,02,VIC128,Rowville,640000.0
1085,1085,02,VIC128,Boronia,740000.0
1086,1086,02,VIC128,Wantirna,555000.0
1087,1087,02,VIC129,Upwey,760000.0
1088,1088,02,VIC129,Montrose,947500.0
1089,1089,02,VIC129,Lilydale,667900.0
1090,1090,02,VIC129,Kilsyth,640000.0
1091,1091,02,VIC129,Healesville,618000.0
1092,1092,02,VIC129,Monbulk,475000.0
1093,1093,02,VIC131,Hadfield,720000.0
1094,1094,02,VIC131,Coburg,780000.0
1095,1095,02,VIC136,Nunawading,1080000.0
1096,1096,02,VIC136,Burwood,921800.0
1097,1097,02,VIC136,Nunawading,700000.0
1098,1098,02,VIC141,Donvale,1150000.0
1099,1099,02,VIC161,Pakenham,630000.0
1100,1100,02,VIC161,Pakenham,550000.0
1101,1101,02,VIC161,Pakenham,540000.0
1102,1102,02,VIC161,Pakenham,710000.0
1103,1103,02,VIC161,Beaconsfield,690000.0
1104,1104,02,VIC161,Cockatoo,825000.0
1105,1105,02,VIC161,Garfield,570000.0
1106,1106,02,VIC161,Gembrook,535000.0
1107,1107,02,VIC167,Hawthorn,252700.0
1108,1108,02,VIC167,Camberwell,950000.0
1109,1109,02,VIC167,Camberwell,1800000.0
1110,1110,02,VIC167,Balwyn,526888.0
1111,1111,02,VIC167,Balwyn,526888.0
1112,1112,02,VIC167,Camberwell,752000.0
1113,1113,02,VIC168,Sunshine,310000.0
1114,1114,02,VIC170,Preston,429000.0
1115,1115,02,VIC170,Preston,353000.0
1116,1116,02,VIC170,Reservoir,670000.0
1117,1117,02,VIC170,Reservoir,740000.0
1118,1118,02,VIC170,Macleod,580000.0
1119,1119,02,VIC170,Thornbury,980000.0
1120,1120,02,VIC170,Alphington,1090000.0
1121,1121,02,VIC176,Truganina,655000.0
1122,1122,02,VIC176,Truganina,223950.0
1123,1123,02,VIC176,Melton,415000.0
1124,1124,02,VIC88,Seaford,730000.0
1125,1125,02,VIC88,Seaford,312000.0
1126,1126,02,VIC88,Frankston,540000.0
1127,1127,02,VIC88,Frankston,611200.0
1128,1128,02,VIC88,Langwarrin,632500.0
1129,1129,02,VIC88,Frankston,530000.0
1130,1130,02,VIC88,Frankston,525000.0
1131,1131,02,VIC88,Frankston,280000.0
1132,1132,02,VIC88,Frankston,420000.0
1133,1133,02,VIC89,Carnegie,500000.0
1134,1134,02,VIC89,Carnegie,389000.0
1135,1135,02,VIC91,Dandenong,490000.0
1136,1136,02,VIC91,Springvale,641000.0
1137,1137,02,VIC91,Keysborough,1005300.0
1138,1138,02,VIC95,Laverton,565000.0
1139,1139,02,VIC95,Tarneit,520000.0
1140,1140,02,VIC95,Tarneit,467000.0
1141,1141,02,VIC96,Sunbury,475000.0
1142,1142,02,VIC96,Sunbury,385000.0
1143,1143,02,VIC96,Mickleham,680000.0
1144,1144,02,VIC96,Mickleham,470000.0
1145,1145,02,VIC96,Craigieburn,570000.0
1146,1146,02,VIC97,Newport,1220000.0
1147,1147,02,VIC97,Newport,850000.0
1148,1148,02,VIC97,Williamstown,2050000.0
1149,1149,02,VIC98,Bonbeach,612000.0
1150,1150,02,VIC101,Maribyrnong,935000.0
1151,1151,02,VIC101,Footscray,390000.0
1152,1152,02,VIC101,Footscray,393000.0
1153,1153,02,VIC101,Footscray,1320000.0
1154,1154,02,VIC101,Yarraville,952500.0
1155,1155,02,VIC101,Yarraville,1120000.0
1156,1156,02,VIC101,Yarraville,1200000.0
1157,1157,02,VIC104,Oakleigh,839500.0
1158,1158,02,VIC104,Mulgrave,981200.0
1159,1159,02,VIC104,Mulgrave,700000.0
1160,1160,02,VIC104,Ashwood,1136000.0
1161,1161,02,VIC104,Ashwood,1026000.0
1162,1162,02,VIC104,Oakleigh,1200000.0
1163,1163,02,VIC104,Chadstone,1115000.0
1164,1164,02,VIC106,Eltham,838000.0
1165,1165,02,VIC106,Greensborough,972500.0
1166,1166,02,VIC106,Greensborough,850000.0
1167,1167,02,VIC107,Elwood,741000.0
1168,1168,02,VIC107,Southbank,871000.0
1169,1169,02,VIC107,Melbourne,605000.0
1170,1170,02,VIC107,Melbourne,605000.0
1171,1171,02,VIC107,Melbourne,580000.0
1172,1172,02,VIC107,Windsor,1665000.0
1173,1173,02,VIC107,Melbourne,580000.0
1174,1174,02,VIC107,Southbank,557500.0
1175,1175,02,VIC107,Southbank,1625000.0
1176,1176,02,VIC109,Armadale,905000.0
1177,1177,02,VIC109,Armadale,1660000.0
1178,1178,02,VIC114,Epping,700000.0
1179,1179,02,VIC114,Epping,645000.0
1180,1180,02,VIC114,Thomastown,620000.0
1181,1181,02,VIC114,Thomastown,430000.0
1182,1182,02,VIC114,Doreen,870000.0
1183,1183,02,VIC114,Doreen,575000.0
1184,1184,02,VIC114,Bundoora,690000.0
1185,1185,02,VIC114,Lalor,540000.0
1186,1186,02,VIC114,Lalor,654500.0
1187,1187,02,VIC114,Mernda,675000.0
1188,1188,02,VIC114,Mernda,635000.0
1189,1189,02,VIC114,Lalor,710000.0
1190,1190,02,VIC114,Mernda,617000.0
1191,1191,02,VIC114,Thomastown,543000.0
1192,1192,02,VIC115,Richmond,850000.0
1193,1193,02,VIC115,Richmond,290500.0
1194,1194,02,VIC115,Richmond,395000.0
1195,1195,02,VIC115,Fitzroy,1271000.0
1196,1196,02,VIC115,Abbotsford,1175000.0
1197,1197,02,VIC115,Richmond,880000.0
1198,1198,02,VIC115,Richmond,299999.0
1199,1199,02,VIC115,Richmond,446000.0
1200,1200,02,VIC115,Richmond,1025000.0
1201,1201,02,VIC115,Richmond,1107000.0
1202,1202,02,VIC115,Richmond,1080000.0
1203,1203,02,VIC115,Richmond,1545000.0
1204,1204,02,VIC115,Richmond,1256000.0
1205,1205,02,VIC115,Abbotsford,990000.0
1206,1206,02,VIC115,Abbotsford,1480000.0
1207,1207,02,VIC115,Fitzroy,670000.0
1208,1208,02,VIC115,Abbotsford,1300000.0
1209,1209,02,VIC115,Abbotsford,1285000.0
1210,1210,02,VIC115,Richmond,2525000.0
1211,1211,02,VIC115,Collingwood,690000.0
1212,1212,02,VIC115,Abbotsford,560000.0
1213,1213,02,VIC116,Hampton,955000.0
1214,1214,02,VIC116,Beaumaris,2300000.0
1215,1215,02,VIC116,Hampton,1650000.0
1216,1216,02,VIC116,Brighton,1605000.0
1217,1217,02,VIC116,Brighton,690000.0
1218,1218,02,VIC121,Aberfeldie,1025500.0
1219,1219,02,VIC121,Essendon,340000.0
1220,1220,02,VIC121,Essendon,855000.0
1221,1221,02,VIC121,Niddrie,1250000.0
1222,1222,02,VIC125,Rosebud,725000.0
1223,1223,02,VIC125,Rosebud,561000.0
1224,1224,02,VIC125,Rye,707000.0
1225,1225,02,VIC125,Pearcedale,841000.0
1226,1226,02,VIC125,Bittern,620000.0
1227,1227,02,VIC125,Dromana,715000.0
1228,1228,02,VIC127,Berwick,595000.0
1229,1229,02,VIC127,Berwick,595000.0
1230,1230,02,VIC127,Cranbourne,370000.0
1231,1231,02,VIC128,Knoxfield,812350.0
1232,1232,02,VIC128,Boronia,734000.0
1233,1233,02,VIC128,Rowville,750000.0
1234,1234,02,VIC128,Bayswater,773000.0
1235,1235,02,VIC128,Rowville,760000.0
1236,1236,02,VIC128,Rowville,993000.0
1237,1237,02,VIC128,Rowville,816000.0
